
 Lista de Imóveis da Caixa;;Data de geração:;27/10/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555517487724 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;RUA QUITO BELGRADO, N. SN, LT 22 QD 04 ;49.186,62;120.000,00;59.02;Casa, 0.00 de área total, 61.47 de área privativa, 216.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517487724
 8444422735915 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;QUADRA 61, N. SN, LT 20 RUA 22 ;48.366,85;118.000,00;59.02;Casa, 0.00 de área total, 63.22 de área privativa, 180.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422735915
 8787703418410 ;GO ;SANTO ANTONIO DO DESCOBERTO ;MANSOES BITTENCOURT ;QUADRA 80, N. SN, LT 208 ;47.137,18;115.000,00;59.02;Casa, 0.00 de área total, 59.52 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703418410
 8444417592095 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XI ;QUADRA 94, N. SN, LT 14B QD  94 RUA 118 ;51.144,66;124.776,99;59.02;Casa, 0.00 de área total, 69.98 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417592095
 1444417734509 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;QUADRA 70, N. SN, LOTE 05B ;64.525,12;156.000,00;58.64;Casa, 0.00 de área total, 69.92 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417734509
 8444418512923 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 40, N. SN, LT 34B RUA 11 ;35.501,11;85.720,00;58.59;Casa, 0.00 de área total, 69.90 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418512923
 8444402217536 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XV ;RUA 43, N. SN, LT 14 A QD 131 ;36.776,70;88.800,00;58.59;Casa, 0.00 de área total, 64.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402217536
 8555511609704 ;GO ;SANTO ANTONIO DO DESCOBERTO ;MANSOES BITTENCOURT ;QUADRA 2, N. SN, LT 19 RUA 2 ;36.031,23;87.000,00;58.59;Casa, 0.00 de área total, 57.73 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511609704
 8444422871533 ;GO ;SANTO ANTONIO DO DESCOBERTO ;FAZENDA MONTE CLAROS ;RUA DO CONTORNO, N. SN, LT 26 AREA 01 ;53.874,41;130.000,00;58.56;Casa, 0.00 de área total, 64.37 de área privativa, 197.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422871533
 8444422029751 ;GO ;SANTO ANTONIO DO DESCOBERTO ;CENTRO ;RUA JOAQUIM MARIZ, N. SN, LT 15B QD 38 ;56.360,92;136.000,00;58.56;Casa, 0.00 de área total, 68.98 de área privativa, 192.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422029751
 8444407866230 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;RUA 5, N. SN, LT 21A QD 23 ;52.631,16;127.000,00;58.56;Casa, 0.00 de área total, 68.25 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407866230
 8444412428041 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 35, N. SN, LT 1/2H RUA 15 ;55.946,50;135.000,00;58.56;Casa, 0.00 de área total, 69.75 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412428041
 8444423420918 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;RUA 11, N. SN, LT 02B QD 34 ;55.532,09;134.000,00;58.56;Casa, 0.00 de área total, 69.96 de área privativa, 310.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423420918
 8444423456866 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;RUA 11, N. SN, LT 33A QD 41 ;53.459,99;129.000,00;58.56;Casa, 0.00 de área total, 63.22 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423456866
 8444426309821 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 31, N. SN, LT 01E RUA 10 ;55.117,67;133.000,00;58.56;Casa, 0.00 de área total, 70.00 de área privativa, 216.25 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426309821
 8444428704540 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 37, N. SN, LT 04A ;57.189,76;138.000,00;58.56;Casa, 0.00 de área total, 65.00 de área privativa, 210.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428704540
 8444425448585 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;RUA 24, N. SN, LT 10A  QD 64 ;55.946,50;135.000,00;58.56;Casa, 0.00 de área total, 65.02 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425448585
 8444428344152 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;RUA 23, N. SN, QD 192 A LT 18 A ;56.816,79;137.100,00;58.56;Casa, 0.00 de área total, 69.98 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428344152
 8444424526078 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XVI ;QUADRA 221, N. SN, LOTE 09B - RUA 86 ;57.380,34;138.459,89;58.56;Casa, 0.00 de área total, 65.02 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424526078
 8444404482377 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;QUADRA 74, N. SN, LT 07B RUA PICHINCHA ;57.189,76;138.000,00;58.56;Casa, 0.00 de área total, 63.00 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404482377
 8444408218607 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;RUA TERESA DUTRA, N. SN, LT 08B QD 12 ;52.631,16;127.000,00;58.56;Casa, 0.00 de área total, 58.20 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408218607
 8444409192849 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;RUA DOUTOR JOAO MAURICIO DE MEDEIROS, N. SN, QD 42 LT 13B ;54.703,25;132.000,00;58.56;Casa, 0.00 de área total, 62.00 de área privativa, 180.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409192849
 8444413667627 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;R SANTOS MEGRE, N. SN, CS LT 10C Q52 ;57.189,76;138.000,00;58.56;Casa, 0.00 de área total, 62.42 de área privativa, 251.60 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413667627
 8444416608303 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;RUA  DRA KOSTICH, N. SN, LT 05 B QD 108 ;55.946,50;135.000,00;58.56;Casa, 0.00 de área total, 67.30 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416608303
 8444418403598 ;GO ;SANTO ANTONIO DO DESCOBERTO ;VILA RAIO DE LUZ ;QUADRA 4, N. SN, LT 22 ;57.189,76;138.000,00;58.56;Casa, 0.00 de área total, 67.42 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418403598
 8444422767388 ;GO ;SANTO ANTONIO DO DESCOBERTO ;VILA RAIO DE LUZ ;QUADRA 9, N. SN, LT 21 RUA CECILIA MEIRELES ;55.946,50;135.000,00;58.56;Casa, 0.00 de área total, 69.95 de área privativa, 180.12 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422767388
 8444409785483 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 37, N. SN, LT 26 RUA 14 ;14.547,63;35.000,00;58.44;Terreno, 0.00 de área total, 0.00 de área privativa, 210.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409785483
 8787701266256 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 37, N. SN, LT 09 RUA 11 ;28.929,00;69.600,00;58.44;Casa, 0.00 de área total, 56.40 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701266256
 8444411084462 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 45, N. SN, LT 36B ;62.859,15;150.000,00;58.10;Casa, 0.00 de área total, 69.78 de área privativa, 182.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411084462
 8444411497155 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 2, N. SN, LT 02B RUA 01 ;62.859,15;150.000,00;58.10;Casa, 0.00 de área total, 67.87 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411497155
 8444411577493 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 42, N. SN, LT 38B ;60.889,56;145.300,00;58.10;Casa, 0.00 de área total, 69.50 de área privativa, 245.32 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411577493
 8444426835027 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;RUA QUADRA 15, N. SN, LT 03D, RUA 03-A ;64.954,45;155.000,00;58.10;Casa, 0.00 de área total, 69.40 de área privativa, 158.15 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426835027
 8444424984742 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;QUADRA 70, N. SN, LT 02B Rua 26 ;59.087,60;141.000,00;58.10;Casa, 0.00 de área total, 69.90 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424984742
 8444425729983 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;QUADRA 69, N. SN, LT 01 A RUA 26 ;58.668,54;140.000,00;58.10;Casa, 0.00 de área total, 64.08 de área privativa, 197.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425729983
 8444422013545 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XV ;RUA 40, N. SN, LT 19B QD 133 ;64.532,92;153.994,11;58.10;Casa, 0.00 de área total, 63.00 de área privativa, 204.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422013545
 8444407338986 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;AVENIDA GENERAL EDGARD SOARES, N. SN, LT 16B QD 14 ;59.925,72;143.000,00;58.10;Casa, 0.00 de área total, 62.42 de área privativa, 225.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407338986
 8444407773020 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;RUA PROFESSOR ARMANDO LECA, N. SN, LOTE 9B QUADRA 13 ;62.859,15;150.000,00;58.10;Casa, 0.00 de área total, 68.12 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407773020
 8444410863700 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;R PROFESSOR ARMANDO BESSA, N. SN, CS LT 13B Q13 ;58.668,54;140.000,00;58.10;Casa, 0.00 de área total, 60.00 de área privativa, 225.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410863700
 8444421671476 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;RUA  JOAQUIM MARIZ, N. SN, Q 38 LT 11 ;58.668,54;140.000,00;58.10;Casa, 0.00 de área total, 68.98 de área privativa, 192.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421671476
 8555518659090 ;GO ;SANTO ANTONIO DO DESCOBERTO ;MANSOES BITTENCOURT ;RUA BOA VISTA, N. SN, LT 07B  QD 40B ;58.668,54;140.000,00;58.10;Casa, 0.00 de área total, 69.78 de área privativa, 355.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518659090
 8444418637084 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XI ;RUA 119, N. SN, Apto ., LT 20B QD 94 ;64.116,33;153.000,00;58.10;Casa, 0.00 de área total, 67.42 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418637084
 1444419474369 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;QUADRA 62, N. SN, LOTE 04B ;88.176,22;209.000,00;57.82;Casa, 0.00 de área total, 106.83 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419474369
 8444410696669 ;GO ;SANTO ANTONIO DO DESCOBERTO ;CENTRO ;QUADRA 29, N. SN, LT 11-A RUA DE VINICIO ;72.149,64;170.000,00;57.56;Casa, 0.00 de área total, 62.42 de área privativa, 225.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410696669
 8444409769313 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 47, N. SN, LT 12B RUA 12 ;67.905,55;160.000,00;57.56;Casa, 0.00 de área total, 69.78 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409769313
 8444427262705 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 34, N. SN,  LOT 08 A, QD 34, RUA 11 ;70.027,59;165.000,00;57.56;Casa, 0.00 de área total, 69.03 de área privativa, 340.62 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427262705
 8444425861334 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;RUA 23, N. SN, LT 09A QD 59 ;70.027,59;165.000,00;57.56;Casa, 0.00 de área total, 65.02 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425861334
 8444425502679 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XVI ;RUA 87, N. SN, CASA 20B QD 240 ;69.603,18;164.000,00;57.56;Casa, 0.00 de área total, 80.03 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425502679
 8444426129378 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XVI ;RUA 87, N. SN, Apto ., QD 228 LT 11A ;67.905,55;160.000,00;57.56;Casa, 0.00 de área total, 63.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426129378
 8444411786777 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;QUADRA 31, N. SN, LT 06A ;70.027,59;165.000,00;57.56;Casa, 0.00 de área total, 69.06 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411786777
 8444415393044 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XII ;RUA DAVID STAFFIERI, N. SN, LT 10B QD 42 ;68.329,96;161.000,00;57.56;Casa, 0.00 de área total, 70.00 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415393044
 8444413818854 ;GO ;SANTO ANTONIO DO DESCOBERTO ;VILA RAIO DE LUZ ;RUA ALAIDE SOARES DUTRA, N. SN, Apto ., LT 1A QD 07 ;67.905,55;160.000,00;57.56;Casa, 0.00 de área total, 68.25 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413818854
 8444428444300 ;GO ;SANTO ANTONIO DO DESCOBERTO ;MANSOES BITTENCOURT ;RUA CAPOEIRINHA, N. SN, LT 230E QD 90 ;70.876,41;167.000,00;57.56;Casa, 0.00 de área total, 62.36 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428444300
 8444411441850 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XI ;QUADRA 79, N. SN, LT 01A RUA 107 COM AV ELIAS ABDON ;67.905,55;160.000,00;57.56;Casa, 0.00 de área total, 63.00 de área privativa, 187.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411441850
 8444415653356 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XI ;QUADRA 79, N. SN, LT 01J AV ELIAS ABDON ;72.574,05;171.000,00;57.56;Casa, 0.00 de área total, 67.40 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415653356
 8444426839073 ;GO ;SANTO ANTONIO DO DESCOBERTO ;PARQUE ESTRELA DALVA XI ;RUA 104, N. SN, LT 07A QD 68 ;67.905,55;160.000,00;57.56;Casa, 0.00 de área total, 64.48 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426839073
 8444402285086 ;GO ;SANTO ANTONIO DO DESCOBERTO ;FAZENDA CAPOEIRINHA ;AVENIDA OLIMPICA, N. SN, LT 38 - AREA 6B ;47.001,97;110.000,00;57.28;Casa, 0.00 de área total, 61.50 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402285086
 8444406436445 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ I ;QUADRA 60, N. SN, LT 6 A QD 60 RUA 23 ;52.723,44;123.000,00;57.14;Casa, 0.00 de área total, 67.83 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406436445
 8444410957373 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JD ANA BEATRIZ II ;RUA 23, N. SN, LT 20B QD63 ;52.294,80;122.000,00;57.14;Casa, 0.00 de área total, 50.50 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410957373
 1444417980240 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;RUA 23, N. SN, QD 191A LT 02D ;53.580,74;125.000,00;57.14;Casa, 0.00 de área total, 61.28 de área privativa, 216.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417980240
 8555516256885 ;GO ;SANTO ANTONIO DO DESCOBERTO ;JARDIM ANA BEATRIZ II ;QUADRA 194 A, N. SN, LT 08 RUA 26 ;49.294,28;115.000,00;57.14;Casa, 0.00 de área total, 52.51 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516256885
